key,label,alu_upper_100,alu_lower_100,alu_mean_100,has_alu_100,inv_alu_100,sine_upper_100,sine_lower_100,sine_mean_100,has_sine_100,inv_sine_100,alu_upper_250,alu_lower_250,alu_mean_250,has_alu_250,inv_alu_250,sine_upper_250,sine_lower_250,sine_mean_250,has_sine_250,inv_sine_250,alu_upper_500,alu_lower_500,alu_mean_500,has_alu_500,inv_alu_500,sine_upper_500,sine_lower_500,sine_mean_500,has_sine_500,inv_sine_500
chr22|46493805|46509808|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr8|11710837|11725596|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr16|57079359|57104530|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.12,0.0,0.06,1,0,0.436,0.0,0.218,1,0,0.56,0.0,0.28,1,0,0.718,0.0,0.359,1,0
chr16|57079359|57081540|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.12,0.0,0.06,1,0,0.436,0.0,0.218,1,0,0.56,0.0,0.28,1,0,0.718,0.066,0.392,1,1
chr16|57079359|57113541|+,BS,0.0,0.0,0.0,0,0,0.0,1.0,0.5,1,0,0.12,0.0,0.06,1,0,0.436,1.0,0.718,1,1,0.56,0.0,0.28,1,0,0.718,0.642,0.68,1,1
chr16|57079359|57085533|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.12,0.0,0.06,1,0,0.436,0.332,0.384,1,1,0.56,0.0,0.28,1,0,0.718,0.398,0.558,1,1
chr16|57079359|57111932|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.12,0.0,0.06,1,0,0.436,0.336,0.386,1,1,0.56,0.114,0.337,1,1,0.718,0.738,0.728,1,1
chr9|116285209|116360018|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.364,0.182,1,0,0.0,0.0,0.0,0,0,0.128,0.39,0.259,1,1
chr9|116291500|116346707|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.296,0.148,1,0,0.0,0.0,0.0,0,0,0.0,0.412,0.206,1,0
chr2|96687693|96693300|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr6|44225902|44230399|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr12|115108059|115118951|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr3|190268130|190282142|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr3|190268130|190326970|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr3|14723676|14770195|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr3|14724084|14763291|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr1|155039205|155042029|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr14|75127958|75137574|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr19|44276151|44285125|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.328,0.0,0.164,1,0,0.328,0.0,0.164,1,0,0.296,0.0,0.148,1,0,0.368,0.0,0.184,1,0
chr19|53898401|53930472|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.372,0.186,1,0,0.018,0.372,0.195,1,1
chr17|40265128|40271454|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr17|40265128|40270035|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr17|40265128|40272137|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr17|40265128|40270421|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.088,0.044,1,0,0.0,0.0,0.0,0,0,0.0,0.198,0.099,1,0
chr17|40265128|40266102|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr17|40265128|40273385|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.008,0.004,1,0
chr17|40265128|40269179|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr17|40265128|40271736|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr17|40265128|40272847|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr17|40265128|40267053|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr17|40265128|40269832|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr5|179044021|179048398|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr1|89472362|89481097|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.088,0.044,1,0,0.0,0.088,0.044,1,0,0.0,0.248,0.124,1,0,0.0,0.248,0.124,1,0
chr17|42264984|42266956|+,BS,0.0,0.0,0.0,0,0,1.0,0.0,0.5,1,0,0.0,0.384,0.192,1,0,0.612,0.384,0.498,1,1,0.0,0.622,0.311,1,0,0.306,0.622,0.464,1,1
chr17|4699458|4701790|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.1,0.0,0.05,1,0,0.1,0.0,0.05,1,0,0.482,0.0,0.241,1,0,0.482,0.0,0.241,1,0
chr17|4701303|4701790|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr17|4700732|4701790|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.58,0.0,0.29,1,0,0.58,0.0,0.29,1,0,0.602,0.0,0.301,1,0,0.602,0.0,0.301,1,0
chr6|38224184|38370679|-,BS,0.0,1.0,0.5,1,0,0.0,1.0,0.5,1,0,0.0,0.652,0.326,1,0,0.0,0.652,0.326,1,0,0.0,0.326,0.163,1,0,0.0,0.326,0.163,1,0
chr6|38312759|38370679|-,BS,0.0,1.0,0.5,1,0,0.0,1.0,0.5,1,0,0.0,0.652,0.326,1,0,0.0,0.652,0.326,1,0,0.0,0.326,0.163,1,0,0.0,0.326,0.163,1,0
chr11|58294343|58295664|-,BS,0.0,0.0,0.0,0,0,0.0,0.28,0.14,1,0,0.0,0.0,0.0,0,0,0.0,0.588,0.294,1,0,0.348,0.0,0.174,1,0,0.348,0.294,0.321,1,1
chr17|56048912|56065615|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr17|56048912|56060754|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr17|56048912|56058147|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.18,0.09,1,0,0.0,0.0,0.0,0,0,0.0,0.346,0.173,1,0
chr17|56048912|56056674|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.272,0.136,1,0,0.0,0.272,0.136,1,0
chr17|56048912|56059297|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr1|24120713|24122029|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr1|24119640|24122029|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr1|24120194|24122029|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr1|24119497|24122029|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr10|78649208|78734331|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.292,0.0,0.146,1,0,0.292,0.0,0.146,1,0
chr10|78669723|78734331|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr11|405715|406538|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr1|27730733|27736700|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr1|27730733|27744923|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr1|27730733|27739221|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr1|27730733|27816678|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr1|27730733|27741457|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr1|27730733|27755443|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr1|27730733|27742596|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr9|35090462|35091288|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.014,0.0,0.007,1,0
chr9|35089376|35091288|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr9|35090062|35091288|-,BS,0.0,0.0,0.0,0,0,0.07,0.0,0.035,1,0,0.0,0.0,0.0,0,0,0.46,0.0,0.23,1,0,0.0,0.0,0.0,0,0,0.42,0.0,0.21,1,0
chr4|1050038|1050792|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr3|100274052|100296288|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.216,0.0,0.108,1,0,0.0,0.0,0.0,0,0,0.354,0.194,0.274,1,1
chr3|100287665|100296288|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.194,0.097,1,0
chr3|178519580|178577411|-,BS,0.0,0.0,0.0,0,0,0.0,0.18,0.09,1,0,0.0,0.0,0.0,0,0,0.0,0.072,0.036,1,0,0.0,0.0,0.0,0,0,0.0,0.036,0.018,1,0
chr16|57283678|57287547|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.466,0.233,1,0,0.0,0.466,0.233,1,0
chr9|108363425|108403399|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.118,0.059,1,0
chr5|137841783|137853389|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.136,0.068,1,0,0.0,0.136,0.068,1,0,0.0,0.568,0.284,1,0,0.294,0.568,0.431,1,1
chr5|137841783|137849395|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.294,0.0,0.147,1,0
chr5|137841783|137848643|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.452,0.226,1,0,0.294,0.452,0.373,1,1
chr19|36386881|36388005|-,BS,0.0,0.0,0.0,0,0,0.61,0.0,0.305,1,0,0.408,0.376,0.392,1,1,0.844,0.376,0.61,1,1,0.698,0.568,0.633,1,1,0.916,0.568,0.742,1,1
chr9|19288593|19289288|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.488,0.244,1,0,0.0,0.488,0.244,1,0
chr9|19286766|19289288|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.488,0.244,1,0,0.0,0.488,0.244,1,0
chr9|19276155|19289288|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.498,0.488,0.493,1,1,0.498,0.488,0.493,1,1
chr5|87492192|87502316|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr16|56463044|56468357|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.064,0.0,0.032,1,0,0.0,0.0,0.0,0,0,0.254,0.0,0.127,1,0
chr19|19375174|19378522|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.236,0.0,0.118,1,0,0.0,0.04,0.02,1,0,0.38,0.04,0.21,1,1
chr4|38614321|38626904|-,BS,0.0,0.22,0.11,1,0,0.0,0.22,0.11,1,0,0.0,0.088,0.044,1,0,0.0,0.088,0.044,1,0,0.24,0.044,0.142,1,1,0.468,0.044,0.256,1,1
chr4|38616245|38626904|-,BS,0.0,0.22,0.11,1,0,0.0,0.22,0.11,1,0,0.0,0.088,0.044,1,0,0.0,0.088,0.044,1,0,0.0,0.044,0.022,1,0,0.0,0.044,0.022,1,0
chr10|99218080|99229960|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.02,0.0,0.01,1,0,0.576,0.012,0.294,1,1,0.51,0.0,0.255,1,0,0.788,0.274,0.531,1,1
chr4|143066992|143647054|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr19|18965409|18979039|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chrX|128723821|128726533|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chrX|128674717|128726533|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr19|10070236|10090723|-,BS,0.63,0.0,0.315,1,0,0.63,0.11,0.37,1,1,0.852,0.0,0.426,1,0,0.852,0.644,0.748,1,1,0.902,0.0,0.451,1,0,0.902,0.822,0.862,1,1
chr12|6645849|6647537|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.3,0.15,1,0
chr1|46092975|46108171|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.28,0.0,0.14,1,0,0.28,0.0,0.14,1,0,0.588,0.0,0.294,1,0,0.588,0.0,0.294,1,0
chr1|46092975|46106075|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.28,0.0,0.14,1,0,0.28,0.0,0.14,1,0,0.588,0.352,0.47,1,1,0.588,0.352,0.47,1,1
chr1|46092975|46099908|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.28,0.0,0.14,1,0,0.28,0.0,0.14,1,0,0.588,0.0,0.294,1,0,0.588,0.0,0.294,1,0
chr14|24702684|24708448|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr13|25072253|25086916|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr19|47177572|47181920|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.58,0.29,1,0,0.318,0.198,0.258,1,1,0.318,0.608,0.463,1,1
chr3|193333462|193415600|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.298,0.0,0.149,1,0
chr3|193310996|193335074|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr8|145648999|145652362|-,BS,0.0,0.59,0.295,1,0,0.0,0.59,0.295,1,0,0.0,0.836,0.418,1,0,0.0,0.836,0.418,1,0,0.0,0.612,0.306,1,0,0.0,0.612,0.306,1,0
chr8|145648999|145650202|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr8|145648999|145653931|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.06,0.03,1,0,0.0,0.06,0.03,1,0,0.0,0.53,0.265,1,0,0.0,0.53,0.265,1,0
chr10|105809166|105845638|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.158,0.0,0.079,1,0
chr10|105791043|105837284|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr10|105791043|105806531|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr10|105791043|105799757|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr10|105791043|105838344|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr10|105791043|105809882|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.124,0.062,1,0
chr10|105791043|105794092|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr10|105791043|105813740|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr10|105791043|105795321|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr10|105791043|105819476|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr10|105791043|105798879|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr10|105791043|105801296|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.096,0.048,1,0,0.0,0.0,0.0,0,0,0.0,0.472,0.236,1,0
chr10|105791043|105797531|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.288,0.144,1,0,0.0,0.0,0.0,0,0,0.0,0.144,0.072,1,0
chr10|105791043|105795131|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr10|105791043|105820038|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr10|105791043|105805551|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr10|105791043|105833989|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr10|105791043|105840442|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr10|105791043|105801102|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.16,0.08,1,0
chr10|105791043|105836187|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr10|105791043|105802213|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr10|105791043|105824354|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr10|105791043|105810659|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
